Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Wind Direction [deg](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),SPACE1-1:Zone People Occupant Count [](Hourly),SPACE2-1:Zone People Occupant Count [](Hourly),SPACE3-1:Zone People Occupant Count [](Hourly),SPACE4-1:Zone People Occupant Count [](Hourly),SPACE5-1:Zone People Occupant Count [](Hourly),SPACE1-1:Zone Lights Total Heating Energy [J](Hourly),SPACE2-1:Zone Lights Total Heating Energy [J](Hourly),SPACE3-1:Zone Lights Total Heating Energy [J](Hourly),SPACE4-1:Zone Lights Total Heating Energy [J](Hourly),SPACE5-1:Zone Lights Total Heating Energy [J](Hourly),PLENUM-1:Zone Air Temperature [C](Hourly),SPACE1-1:Zone Air Temperature [C](Hourly),SPACE2-1:Zone Air Temperature [C](Hourly),SPACE3-1:Zone Air Temperature [C](Hourly),SPACE4-1:Zone Air Temperature [C](Hourly),SPACE5-1:Zone Air Temperature [C](Hourly),SPACE1-1 BASEBOARD:Baseboard Total Heating Rate [W](Hourly),SPACE3-1 BASEBOARD:Baseboard Total Heating Rate [W](Hourly) 
 02/06  08:00:00,-21.1,65.375,2.475,273.75,209.625,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,13.2377901287663,18.7375289286825,21.1044774892752,18.8221105871444,21.0445246732401,20.4630421337728,4148.45636978898,4016.51630673871 
 02/06  09:00:00,-19.35,68.,2.725,282.5,523.,11.,5.,11.,5.,20.,5132160.,2216160.,5132160.,2216160.,9603360.,14.935898792556,21.8412875454846,22.0898753091325,21.8626816056105,22.001046726107,22.0209798754113,2748.44077744878,2566.2796023952 
 02/06  10:00:00,-16.6125,64.875,3.4125,277.5,688.,11.,5.,11.,5.,20.,5417280.,2339280.,5417280.,2339280.,10136880.,16.2866773522162,22.002516342984,23.8218539652398,22.0025693655127,22.0008886526496,23.1209989517148,982.617453977541,950.23743679537 
 02/06  11:00:00,-14.5375,63.,3.2875,263.75,765.875,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,17.7286622219459,22.0042413553083,24.0034709077828,22.0041845464644,22.0005876455698,23.9329174112979,269.063315019505,404.029541187705 
 02/06  12:00:00,-12.8375,59.875,4.0375,272.5,791.5,8.8,4.,8.8,4.,16.,5417280.,2339280.,5417280.,2339280.,10136880.,18.8143122714268,22.176393338101,24.0040845892547,22.0181259072098,22.0006776822551,24.0036802431617,16.5526889650979,303.004219883192 
 02/06  13:00:00,-11.2,54.875,4.2875,292.5,790.1875,4.4,2.,4.4,2.,8.,4561920.,1969920.,4561920.,1969920.,8536320.,19.5511830418064,22.6210321599243,23.8447197515808,22.0215745323585,22.0006417466578,23.7207034831732,0.0,516.634123453356 
 02/06  14:00:00,-9.85,50.5,4.7875,325.,761.5625,8.8,4.,8.8,4.,16.,5132160.,2216160.,5132160.,2216160.,9603360.,20.3228139075733,23.8184626182458,23.0729784484479,22.0047772993725,22.0002716056833,23.9840014155852,0.0,100.511606303632 
 02/06  15:00:00,-9.775,50.25,4.5125,308.75,676.5,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,21.0091255098409,24.004019823322,22.446778275429,22.0397077188354,22.0021502765534,24.003863279708,0.0,0.0 
 02/06  16:00:00,-10.375,51.,4.7875,283.75,494.1875,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,21.2742782917079,24.0042009256657,22.0194666394901,22.0109525069508,22.1413526352371,24.0041453743141,0.0,179.97059911816 
 02/06  17:00:00,-11.6,52.25,5.5125,286.25,198.,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,21.1158656039463,23.7455806750503,22.0009711530857,22.0218364597332,22.0359224867092,24.0038441567216,0.0,596.145962431431 
 02/06  18:00:00,-13.2625,54.25,4.3875,283.75,0.0,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,20.5830462280339,22.2574211514473,22.0011928849449,22.0212441292157,22.0008947827595,24.0035986215962,166.94027866657,808.978727427228 
 02/06  19:00:00,-14.9625,56.25,3.2875,267.5,0.0,5.5,2.5,5.5,2.5,10.,3421440.,1477440.,3421440.,1477440.,6402240.,19.6984395845558,20.7971183090427,20.5604001252185,20.5015541824037,20.7240016423779,23.2777781578974,0.0,0.0 
 02/06  20:00:00,-15.9125,60.75,3.1,266.25,0.0,1.1,0.5,1.1,0.5,2.,1140480.,492480.,1140480.,492480.,2134080.,18.4986462097854,19.1529961661718,18.8099040214855,18.8981720443396,18.9575184125909,21.5968314111041,0.0,0.0 
 02/06  21:00:00,-18.1625,66.125,2.7875,263.75,0.0,1.1,0.5,1.1,0.5,2.,1140480.,492480.,1140480.,492480.,2134080.,17.2813459465607,17.9405309740247,17.4977947699868,17.8185657509933,17.5996240179031,20.246019268284,0.0,0.0 
 02/06  22:00:00,-18.7125,68.,2.6,260.,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,16.1896728406832,16.9856791081332,16.3844305139767,16.9332290234757,16.4563931143183,19.359286810853,0.0,0.0 
 02/06  23:00:00,-18.9875,66.125,2.6,260.,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,15.2508376098767,16.3886491701258,15.6437269474025,16.372450033502,15.6981824090486,18.8133000751644,0.0,0.0 
 02/06  24:00:00,-20.4625,68.75,1.9125,247.5,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,14.4965367662497,16.0121915495271,15.23725257896,16.024060357534,15.2863549700416,18.5086255758912,0.0,0.0 
 02/07  01:00:00,-20.4125,69.125,1.5,252.5,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,13.9131046789001,15.8216081415167,15.0776659462183,15.8458259300869,15.127208266423,18.3522717600185,0.0,0.0 
 02/07  02:00:00,-20.375,68.,2.5,266.25,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,13.4431867279582,15.6372260561762,14.904403873657,15.6680016416645,14.9540439615467,18.1711390133801,0.0,0.0 
 02/07  03:00:00,-20.225,68.,2.7875,263.75,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,13.0643178524548,15.485318058013,14.7699927954058,15.5201091712534,14.8206630197209,18.0243255764019,0.0,0.0 
 02/07  04:00:00,-20.,68.,2.2875,260.,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,12.7872548184708,15.4333048435255,14.7265414307833,15.4683981878496,14.7773514134512,17.9629734447549,0.0,0.0 
 02/07  05:00:00,-20.,68.,2.1,266.25,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,12.5927974209209,15.3973403748134,14.6983687694177,15.4324544118208,14.7493607105229,17.9212374803506,0.0,0.0 
 02/07  06:00:00,-19.625,68.,0.7875,101.25,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,12.4608085535069,15.4285741437765,14.7353925628053,15.4619932532104,14.7858086600959,17.9371712827214,0.0,0.0 
 02/07  07:00:00,-20.8375,61.75,0.9375,156.25,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,12.2994908021967,15.0596541214477,13.9214019968877,15.1013787989302,13.9424074492443,17.6290967514764,0.0,0.0 
 02/07  08:00:00,-20.6375,64.25,2.1875,256.25,311.4375,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,13.5138189995117,18.9629436305414,21.2011053675923,19.0500307077662,21.1038256980921,20.6401911855724,4148.29065925057,4016.20851839203 
 02/07  09:00:00,-18.25,70.5,1.9125,266.25,630.625,11.,5.,11.,5.,20.,5132160.,2216160.,5132160.,2216160.,9603360.,15.1641372874556,21.8910641369893,22.463268558722,21.9051145952887,22.0009130941277,22.0763134395836,2432.90963393431,2273.07957039718 
 02/07  10:00:00,-15.45,70.125,1.5,295.,781.1875,11.,5.,11.,5.,20.,5417280.,2339280.,5417280.,2339280.,10136880.,16.6362108289582,22.0032190469239,23.9949986219927,22.0031044469103,22.0007922745707,23.3711803433098,761.082210798171,763.724747634585 
 02/07  11:00:00,-13.4,67.75,1.5,291.25,850.875,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,18.1735204926187,22.029036349199,24.0032164787396,22.0032394412093,22.0004693441389,23.9977389551781,100.151342393839,245.027375237178 
 02/07  12:00:00,-11.05,62.,2.5,255.,877.9375,8.8,4.,8.8,4.,16.,5417280.,2339280.,5417280.,2339280.,10136880.,19.3254797024286,22.4564215778527,24.0039370754788,22.0104209603911,22.0005385553524,24.0038113339381,0.0,142.820255499453 
 02/07  13:00:00,-9.625,55.875,3.4125,258.75,877.6875,4.4,2.,4.4,2.,8.,4561920.,1969920.,4561920.,1969920.,8536320.,20.1024229748024,23.03491267764,23.9551363548692,22.0215801619208,22.000649481205,23.8501600416464,0.0,392.46134317398 
 02/07  14:00:00,-9.0875,52.125,3.6,270.,846.25,8.8,4.,8.8,4.,16.,5132160.,2216160.,5132160.,2216160.,9603360.,20.88952283412,23.9351547849089,23.3948552684462,22.0207105679383,22.0002544983958,24.0020045826343,0.0,0.0 
 02/07  15:00:00,-8.9,51.,3.6,245.,773.3125,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,21.5125293312588,24.0041360467038,22.727438433522,22.1676263007122,22.0219357525313,24.0038513695946,0.0,0.0 
 02/07  16:00:00,-9.2125,51.,3.9125,230.,608.25,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,21.7809366946093,24.0043266942688,22.1020690797565,22.0397167978026,22.361297611609,24.0041053058576,0.0,51.4560909597993 
 02/07  17:00:00,-10.4625,52.25,3.7875,236.25,300.3125,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,21.6463866564349,23.9753126300534,22.0009994402016,22.0223785312269,22.3753831827106,24.0043962541905,0.0,425.346602489103 
 02/07  18:00:00,-12.1625,54.25,3.2875,240.,0.0,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,21.091232013832,22.7062326979111,22.0009236319186,22.0006655133764,22.0046677903129,24.003078785967,0.0,639.605394128498 
 02/07  19:00:00,-13.1125,56.875,3.4125,208.75,0.0,5.5,2.5,5.5,2.5,10.,3421440.,1477440.,3421440.,1477440.,6402240.,20.1481334790389,21.1290399199489,20.8143224151499,20.6716126101745,21.0597383044885,23.4068099695805,0.0,0.0 
 02/07  20:00:00,-12.6125,63.625,3.2875,208.75,0.0,1.1,0.5,1.1,0.5,2.,1140480.,492480.,1140480.,492480.,2134080.,18.9528444925696,19.5378026203191,19.161627789701,19.1560751818451,19.3587516573214,21.8060807595475,0.0,0.0 
 02/07  21:00:00,-11.8875,67.,3.4125,220.,0.0,1.1,0.5,1.1,0.5,2.,1140480.,492480.,1140480.,492480.,2134080.,17.8107041427026,18.4441991994862,18.0388305158127,18.2613401174433,18.1684046534319,20.4796659329054,0.0,0.0 
 02/07  22:00:00,-11.7,67.,3.2875,207.5,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,16.8401129473277,17.596890479008,17.0811650283205,17.5091199838523,17.1658232617322,19.5863471073297,0.0,0.0 
 02/07  23:00:00,-11.325,65.125,3.4125,206.25,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,16.0632290630948,17.078403255925,16.4697398029184,17.044396159285,16.5287534310989,19.0824514276313,0.0,0.0 
 02/07  24:00:00,-10.7875,64.,3.2875,197.5,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,15.463447180569,16.747735867804,16.0564204513281,16.7486892029294,16.0991285568016,18.750376578434,0.0,0.0 
 02/08  01:00:00,-10.6,64.,3.725,208.75,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,15.0011253932636,16.5066236808154,15.7464014768678,16.5262896748524,15.7788844759009,18.5020272774313,0.0,0.0 
 02/08  02:00:00,-10.6,64.,3.475,220.,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,14.6515953462617,16.3957748004452,15.6722953299052,16.4241010275875,15.7043976775989,18.3802461447769,0.0,0.0 
 02/08  03:00:00,-10.6,65.875,2.7875,207.5,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,14.4143342855312,16.3504212071002,15.6425354507968,16.3827862296205,15.6738050823643,18.327499551568,0.0,0.0 
 02/08  04:00:00,-10.6,67.,3.225,200.,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,14.2393872720156,16.2951645860134,15.5965555631066,16.3303315106844,15.6274753091631,18.265861210714,0.0,0.0 
 02/08  05:00:00,-10.6,68.875,3.6,206.25,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,14.1002916378558,16.235521728648,15.5446043957651,16.270717738643,15.5758490755303,18.2042250540254,0.0,0.0 
 02/08  06:00:00,-10.6,66.25,4.225,210.,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,13.9916443364481,16.1820904588458,15.4950421205154,16.2160425814753,15.5268351768937,18.1513031526606,0.0,0.0 
 02/08  07:00:00,-10.6,67.75,4.975,210.,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,13.8997782598101,16.1243986560675,15.4434126995421,16.1591047347275,15.4759021010503,18.0913387856135,0.0,0.0 
 02/08  08:00:00,-10.9125,66.25,5.2,203.75,82.5,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,15.2104533202771,20.4813922999168,21.6674422970546,20.5333256044144,21.6856526678034,21.1955763633802,4186.44959729862,4034.7022875332 
 02/08  09:00:00,-10.7875,65.875,6.45,200.,253.25,11.,5.,11.,5.,20.,5132160.,2216160.,5132160.,2216160.,9603360.,16.5520557467805,22.0577666072633,22.0003874556403,22.0534328732516,22.001195419001,22.1409166025266,1777.26348145081,1579.68569931477 
 02/08  10:00:00,-9.85,68.875,6.2625,212.5,447.1875,11.,5.,11.,5.,20.,5417280.,2339280.,5417280.,2339280.,10136880.,17.5081275016691,22.0027001125044,23.278773471976,22.0028103512806,22.0007024112751,23.3186850247633,614.02259703881,510.629550512096 
 02/08  11:00:00,-8.4,68.75,7.2625,207.5,781.8125,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,18.5517200078727,22.0197843762596,24.0042583801055,22.01206514096,22.0005168019152,23.9711501834995,96.4565832307985,187.122337955965 
 02/08  12:00:00,-7.1125,61.125,8.2,200.,813.6875,8.8,4.,8.8,4.,16.,5417280.,2339280.,5417280.,2339280.,10136880.,19.4011245599743,22.3053017997496,24.0044579028584,22.0099450975082,22.0005375685006,24.0020197574548,0.0,137.546125746076 
 02/08  13:00:00,-6.0125,55.75,8.2,206.25,828.125,4.4,2.,4.4,2.,8.,4561920.,1969920.,4561920.,1969920.,8536320.,20.0370950462263,22.7510096934027,23.7795096995484,22.0162039748878,22.0005754237241,23.6620254173373,0.0,373.089173815891 
 02/08  14:00:00,-5.225,55.,8.575,210.,800.0625,8.8,4.,8.8,4.,16.,5132160.,2216160.,5132160.,2216160.,9603360.,20.6426297518535,23.8573030821518,23.0155191332104,22.0107466742309,22.0002009794093,23.964710756113,0.0,0.0 
 02/08  15:00:00,-4.625,50.625,7.8,203.75,723.625,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,21.2157048660323,24.0041380334563,22.5070126027047,22.1767837258336,22.0392432984964,24.0038010923421,0.0,0.0 
 02/08  16:00:00,-4.0875,48.,7.5125,200.,558.4375,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,21.5162018766362,24.0042075611081,22.06898778112,22.1122153174767,22.4171047893123,24.0039748832609,0.0,0.0 
 02/08  17:00:00,-4.2125,49.25,6.45,193.75,259.6875,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,21.4720415216239,23.9842326430594,22.0006797228957,22.0135741230111,22.463749360168,24.0041095310905,0.0,230.643641846271 
 02/08  18:00:00,-4.775,51.25,5.3875,183.75,0.0,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,21.1057545986212,22.8699065568413,22.0006982025654,22.0065791179195,22.0179209479405,24.0032318087157,0.0,398.925155193722 
 02/08  19:00:00,-5.375,53.875,5.5125,180.,0.0,5.5,2.5,5.5,2.5,10.,3421440.,1477440.,3421440.,1477440.,6402240.,20.4606408150029,21.5347769350774,21.2560840610827,21.0444666205715,21.4703127914632,23.4399873428143,0.0,0.0 
 02/08  20:00:00,-5.225,56.25,6.0125,186.25,0.0,1.1,0.5,1.1,0.5,2.,1140480.,492480.,1140480.,492480.,2134080.,19.5684086192744,20.0117643584166,19.7939976274741,19.686278823687,19.9636365226885,21.9264890322709,0.0,0.0 
 02/08  21:00:00,-5.375,58.875,5.575,190.,0.0,1.1,0.5,1.1,0.5,2.,1140480.,492480.,1140480.,492480.,2134080.,18.6188905798175,18.9836224527026,18.7407392555126,18.8026292685328,18.852582234438,20.6600742473841,0.0,0.0 
 02/08  22:00:00,-5.6,61.25,7.075,196.25,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,17.7793034608782,18.1490230049061,17.809590307964,18.0534583787163,17.8867927738902,19.7800680334498,0.0,0.0 
 02/08  23:00:00,-5.225,58.875,7.575,206.25,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,17.0502742265063,17.6242268815317,17.20826692683,17.5805450556098,17.2639675048878,19.2719463504303,0.0,0.0 
 02/08  24:00:00,-5.,52.625,7.2,210.,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,16.4807762103153,17.3211545726823,16.8189306009351,17.30454574529,16.8606253237794,18.9710183421378,0.0,0.0 
 02/09  01:00:00,-5.,53.125,7.2,203.75,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,16.0417086866966,17.0900248854745,16.522064636247,17.093149890987,16.5550477954711,18.7429189482774,0.0,0.0 
 02/09  02:00:00,-4.625,55.,7.825,212.5,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,15.6960999091181,16.920744043536,16.3010185748714,16.9358225216498,16.3281887391421,18.5622817641527,0.0,0.0 
 02/09  03:00:00,-4.0875,58.125,6.6375,226.25,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,15.4310714775572,16.8380116954235,16.1767425523065,16.8576775531726,16.1994117880475,18.458023102984,0.0,0.0 
 02/09  04:00:00,-3.9,65.625,4.7,223.75,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,15.258621949135,16.8278981806544,16.131752152864,16.8481489951769,16.1507948445782,18.4335957363015,0.0,0.0 
 02/09  05:00:00,-4.2125,70.25,5.4125,207.5,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,15.1428199695408,16.7741271929817,16.0543690167002,16.7950523946929,16.0716233929952,18.3791008898771,0.0,0.0 
 02/09  06:00:00,-4.0875,73.5,5.8875,212.5,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,15.0381667017734,16.7085809488785,15.9754088833446,16.730953398178,15.9917853345739,18.3118704241223,0.0,0.0 
 02/09  07:00:00,-3.9,76.875,4.3875,226.25,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,14.9700362693422,16.7541272394125,16.0521779965288,16.77604906529,16.0701028595795,18.3434229762279,0.0,0.0 
 02/09  08:00:00,-3.525,78.,3.6,217.5,3.5625,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,16.2966588081418,21.1445906792937,21.8052234491694,21.1905836413374,21.8074209074382,21.3941094415383,3959.50221312688,3782.21350394095 
 02/09  09:00:00,-2.6125,78.,4.9125,216.25,41.625,11.,5.,11.,5.,20.,5132160.,2216160.,5132160.,2216160.,9603360.,17.5115414613867,22.0527208382486,22.0002141738709,22.0438083637752,22.0005284413543,22.4294136882769,1090.82426632166,862.829897672753 
 02/09  10:00:00,-1.5125,78.,6.95,213.75,222.625,11.,5.,11.,5.,20.,5417280.,2339280.,5417280.,2339280.,10136880.,18.4476717493955,22.0104015539713,23.082109512704,22.0788982693369,22.0002195508596,23.6286239687695,127.698530774286,18.3306531927153 
 02/09  11:00:00,0.275,74.875,7.075,222.5,362.5,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,19.4821542809193,22.4528933551381,23.9902532227655,22.6314861257176,22.1394453836273,24.0032187112932,0.0,0.0 
 02/09  12:00:00,2.1625,69.25,5.7625,223.75,332.9375,8.8,4.,8.8,4.,16.,5417280.,2339280.,5417280.,2339280.,10136880.,20.217603983828,22.4523261377518,22.9069089552335,22.5262605426118,22.0308060167027,23.6740629145452,110.67965240169,134.515847748917 
 02/09  13:00:00,2.8,68.875,4.5125,213.75,712.5625,4.4,2.,4.4,2.,8.,4561920.,1969920.,4561920.,1969920.,8536320.,20.5503710743937,22.0059858262484,20.6944116053233,22.0185468380517,21.9959542662442,22.4025485432667,290.115048844722,858.344914619956 
 02/09  14:00:00,3.1125,66.875,4.7875,203.75,687.125,8.8,4.,8.8,4.,16.,5132160.,2216160.,5132160.,2216160.,9603360.,21.1414171883808,22.7456851579228,21.8209717022699,22.0003044453282,21.7294261957524,22.7380439806171,0.0,481.631656729645 
 02/09  15:00:00,3.9875,65.,5.2,212.5,792.5625,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,21.8028765647957,23.8731544528057,21.7547025519457,22.0004586388824,21.7315563564097,23.3569984198789,0.0,275.467023751339 
 02/09  16:00:00,4.775,63.125,5.5125,207.5,703.125,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,22.2548612184901,24.000784324585,21.7499239478603,22.0005997837914,21.594346085543,23.7263911661689,0.0,249.666364080123 
 02/09  17:00:00,4.625,62.,5.0125,212.5,421.875,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,22.3253232029721,23.9392885668513,21.4874423669136,22.0000235518661,21.3567941920383,23.4923905683164,0.0,626.140398594855 
 02/09  18:00:00,3.7125,65.125,4.6,213.75,0.0,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,21.9558761444368,22.4751359750834,21.9983046047113,21.9992211718784,21.4610306458581,23.1430775209109,161.121837288205,957.122810507678 
 02/09  19:00:00,3.3,68.875,5.6,210.,0.0,5.5,2.5,5.5,2.5,10.,3421440.,1477440.,3421440.,1477440.,6402240.,21.2499437526318,21.4900179911608,20.4484062374897,21.0061954518357,20.4542473691735,22.7346071746854,0.0,0.0 
 02/09  20:00:00,2.9875,71.875,5.575,216.25,0.0,1.1,0.5,1.1,0.5,2.,1140480.,492480.,1140480.,492480.,2134080.,20.3542669801006,20.0585418901654,19.0653904107443,19.7071241645706,19.1613134328663,21.4197024510241,0.0,0.0 
 02/09  21:00:00,2.425,74.875,5.2,220.,0.0,1.1,0.5,1.1,0.5,2.,1140480.,492480.,1140480.,492480.,2134080.,19.4369736266457,19.1274789537645,18.2409773292921,18.9179934480162,18.2986409135382,20.3009666063929,0.0,0.0 
 02/09  22:00:00,2.2,76.,4.5125,220.,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,18.6523093789148,18.4403032827544,17.5937808650699,18.3258500955337,17.6256733771798,19.630639064564,0.0,0.0 
 02/09  23:00:00,1.2,77.875,3.475,220.,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,17.9965750454376,18.1145452807883,17.365612883606,18.0535566282533,17.3876073060605,19.3537247080669,0.0,0.0 
 02/09  24:00:00,0.6,76.5,2.475,213.75,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,17.5762228157026,18.139609325072,17.6889078379985,18.1047229030499,17.722214336092,19.3897189272022,0.0,0.0 
 02/10  01:00:00,0.225,77.5,2.4125,210.,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,17.2387966073378,17.9933104526153,17.5576738478117,17.9765563822928,17.5862809335198,19.2790184019385,0.0,0.0 
 02/10  02:00:00,-0.6875,80.875,2.6,197.5,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,16.9418071374012,17.8284171587427,17.3787246064377,17.823547958705,17.4041825395932,19.1609442656086,0.0,0.0 
 02/10  03:00:00,-1.1,79.5,2.9125,190.,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,16.6758627777044,17.6780418711729,17.2011358061862,17.6804261363369,17.2244022758579,19.051679199913,0.0,0.0 
 02/10  04:00:00,-1.7875,80.5,3.1,190.,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,16.4355074261737,17.5416818881105,17.0329986889418,17.5496625930893,17.0545824293004,18.9504430133478,0.0,0.0 
 02/10  05:00:00,-2.2,83.875,3.4125,196.25,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,16.2164843778868,17.4125739729889,16.8728109130953,17.4255512238004,16.8932094646465,18.8569124677191,0.0,0.0 
 02/10  06:00:00,-2.2,85.,3.2875,193.75,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,16.0186816923629,17.3190996192874,16.7478597721249,17.3338729549489,16.7669041110916,18.7797115472873,0.0,0.0 
 02/10  07:00:00,-2.2,85.,3.1,183.75,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,15.84298270062,17.1995140078717,16.5328491772866,17.2162101181685,16.5461183017459,18.6753178527121,0.0,0.0 
 02/10  08:00:00,-1.8875,85.,3.1,186.25,121.875,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,16.9802026450488,21.4032087121479,21.8379768579854,21.4250703667157,21.839862358642,21.5073816350017,3832.28281941857,3688.62538647169 
 02/10  09:00:00,0.425,87.5,4.0375,196.25,362.625,11.,5.,11.,5.,20.,5132160.,2216160.,5132160.,2216160.,9603360.,18.0404676500935,22.0256688708928,22.5468447384176,22.0228726298277,21.9998701011295,22.5640898331237,771.149081456862,643.894696998152 
