Time,BASEMENT:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],BASEMENT:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],BASEMENT:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],BASEMENT:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_BOTTOM:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_BOTTOM:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_MID:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_MID:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_MID:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_MID:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_TOP:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_TOP:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s] 
18:35:00,1.297228E+04,5.891844E+04,4.386730E-01,5.154591E+00,1.203299E+04,7.177794E+04,4.069098E-01,6.279983E+00,1.346210E+05,7.317781E+05,4.552369E+00,6.402458E+01,5.320210E+04,8.114965E+04,1.799092E+00,7.099921E+00,1.598072E+04,1.154294E+04,5.403555E-01,1.009958E+00,1.064013E+04,7.742449E+03,3.597731E-01,6.774314E-01,1.574505E+04,1.146707E+04,5.323868E-01,1.003321E+00,1.062180E+04,1.469607E+04,3.591530E-01,1.285821E+00,1.797485E+05,1.203829E+05,6.077815E+00,1.053297E+01,1.179147E+05,7.992954E+04,3.987020E+00,6.993490E+00,1.784421E+05,1.189582E+05,6.033641E+00,1.040834E+01,1.197606E+05,1.605580E+05,4.049434E+00,1.404788E+01,2.339153E+04,1.298780E+04,7.909300E-01,1.136374E+00,1.522445E+04,8.600538E+03,5.147774E-01,7.525095E-01,2.329441E+04,1.288074E+04,7.876461E-01,1.127010E+00,1.547784E+04,1.662496E+04,5.233449E-01,1.454587E+00 
18:40:00,1.297208E+04,5.887336E+04,4.386663E-01,5.150647E+00,1.207299E+04,7.170485E+04,4.082623E-01,6.273588E+00,1.350291E+05,7.310624E+05,4.566169E+00,6.396196E+01,5.389759E+04,8.109422E+04,1.822611E+00,7.095071E+00,1.598629E+04,1.143786E+04,5.405350E-01,1.000763E+00,1.064368E+04,7.675407E+03,3.598868E-01,6.715655E-01,1.575050E+04,1.138965E+04,5.325625E-01,9.965471E-01,1.062534E+04,1.414610E+04,3.592669E-01,1.237701E+00,1.798042E+05,1.192327E+05,6.079594E+00,1.043234E+01,1.179499E+05,7.921182E+04,3.988144E+00,6.930692E+00,1.784959E+05,1.181648E+05,6.035358E+00,1.033893E+01,1.197957E+05,1.549943E+05,4.050551E+00,1.356109E+01,2.348414E+04,1.287302E+04,7.940469E-01,1.126332E+00,1.528426E+04,8.529077E+03,5.167902E-01,7.462569E-01,2.338755E+04,1.280103E+04,7.907812E-01,1.120035E+00,1.553767E+04,1.607316E+04,5.253580E-01,1.406307E+00 
18:45:00,1.297189E+04,5.882806E+04,4.386600E-01,5.146684E+00,1.211025E+04,7.161905E+04,4.095223E-01,6.266080E+00,1.354091E+05,7.302195E+05,4.579020E+00,6.388821E+01,5.454728E+04,8.102118E+04,1.844581E+00,7.088680E+00,1.599143E+04,1.132930E+04,5.407007E-01,9.912650E-01,1.064695E+04,7.606700E+03,3.599918E-01,6.655539E-01,1.575555E+04,1.129817E+04,5.327254E-01,9.885428E-01,1.062861E+04,1.355692E+04,3.593719E-01,1.186150E+00,1.798554E+05,1.180487E+05,6.081233E+00,1.032874E+01,1.179825E+05,7.847734E+04,3.989180E+00,6.866428E+00,1.785457E+05,1.172298E+05,6.036950E+00,1.025711E+01,1.198280E+05,1.490344E+05,4.051580E+00,1.303963E+01,2.357099E+04,1.275420E+04,7.969709E-01,1.115936E+00,1.534036E+04,8.455526E+03,5.186784E-01,7.398215E-01,2.347504E+04,1.270614E+04,7.937265E-01,1.111733E+00,1.559377E+04,1.548144E+04,5.272464E-01,1.354534E+00 
18:50:00,1.297172E+04,5.878254E+04,4.386541E-01,5.142702E+00,1.214200E+04,7.152016E+04,4.105960E-01,6.257428E+00,1.357327E+05,7.292458E+05,4.589961E+00,6.380302E+01,5.511621E+04,8.093010E+04,1.863820E+00,7.080710E+00,1.599700E+04,1.121796E+04,5.408804E-01,9.815231E-01,1.065053E+04,7.536522E+03,3.601070E-01,6.594136E-01,1.576106E+04,1.118970E+04,5.329032E-01,9.790516E-01,1.063220E+04,1.292652E+04,3.594872E-01,1.130994E+00,1.799113E+05,1.168373E+05,6.083024E+00,1.022275E+01,1.180183E+05,7.772789E+04,3.990326E+00,6.800855E+00,1.786006E+05,1.161181E+05,6.038708E+00,1.015984E+01,1.198638E+05,1.426557E+05,4.052722E+00,1.248151E+01,2.364872E+04,1.263201E+04,7.995861E-01,1.105244E+00,1.539057E+04,8.380061E+03,5.203674E-01,7.332186E-01,2.355341E+04,1.259267E+04,7.963634E-01,1.101804E+00,1.564399E+04,1.484736E+04,5.289356E-01,1.299055E+00 
18:55:00,1.297156E+04,5.873679E+04,4.386489E-01,5.138699E+00,1.216804E+04,7.140816E+04,4.114766E-01,6.247628E+00,1.359979E+05,7.281409E+05,4.598929E+00,6.370634E+01,5.561021E+04,8.082086E+04,1.880525E+00,7.071152E+00,1.600150E+04,1.110496E+04,5.410279E-01,9.716359E-01,1.065343E+04,7.465337E+03,3.602018E-01,6.531852E-01,1.576553E+04,1.106358E+04,5.330496E-01,9.680161E-01,1.063509E+04,1.226508E+04,3.595819E-01,1.073121E+00,1.799566E+05,1.156095E+05,6.084503E+00,1.011532E+01,1.180474E+05,7.696788E+04,3.991274E+00,6.734357E+00,1.786452E+05,1.148279E+05,6.040165E+00,1.004695E+01,1.198928E+05,1.359569E+05,4.053666E+00,1.189540E+01,2.371641E+04,1.250753E+04,8.018675E-01,1.094353E+00,1.543427E+04,8.303122E+03,5.218403E-01,7.264868E-01,2.362170E+04,1.246054E+04,7.986655E-01,1.090243E+00,1.568771E+04,1.418063E+04,5.304089E-01,1.240719E+00 
19:00:00,1.297143E+04,5.869079E+04,4.386443E-01,5.134674E+00,1.218916E+04,7.128317E+04,4.121908E-01,6.236692E+00,1.362130E+05,7.269059E+05,4.606203E+00,6.359828E+01,5.604451E+04,8.069350E+04,1.895212E+00,7.060008E+00,1.600522E+04,1.099210E+04,5.411497E-01,9.617612E-01,1.065582E+04,7.394073E+03,3.602800E-01,6.469499E-01,1.576922E+04,1.091879E+04,5.331706E-01,9.553474E-01,1.063748E+04,1.159551E+04,3.596602E-01,1.014536E+00,1.799940E+05,1.143825E+05,6.085724E+00,1.000797E+01,1.180714E+05,7.620632E+04,3.992057E+00,6.667724E+00,1.786821E+05,1.133498E+05,6.041372E+00,9.917618E+00,1.199168E+05,1.291570E+05,4.054447E+00,1.130045E+01,2.377605E+04,1.238250E+04,8.038788E-01,1.083414E+00,1.547276E+04,8.225615E+03,5.231383E-01,7.197052E-01,2.368189E+04,1.230883E+04,8.006954E-01,1.076969E+00,1.572621E+04,1.350281E+04,5.317072E-01,1.181413E+00 
19:05:00,1.297132E+04,5.864452E+04,4.386405E-01,5.130627E+00,1.220635E+04,7.114603E+04,4.127723E-01,6.224694E+00,1.363883E+05,7.255490E+05,4.612131E+00,6.347956E+01,5.643247E+04,8.054880E+04,1.908331E+00,7.047348E+00,1.600831E+04,1.088461E+04,5.412512E-01,9.523559E-01,1.065781E+04,7.326022E+03,3.603451E-01,6.409957E-01,1.577229E+04,1.076786E+04,5.332716E-01,9.421409E-01,1.063947E+04,1.096158E+04,3.597253E-01,9.590693E-01,1.800251E+05,1.132076E+05,6.086742E+00,9.905162E+00,1.180914E+05,7.547567E+04,3.992711E+00,6.603795E+00,1.787130E+05,1.118061E+05,6.042380E+00,9.782540E+00,1.199367E+05,1.226826E+05,4.055099E+00,1.073396E+01,2.382941E+04,1.226213E+04,8.056791E-01,1.072881E+00,1.550719E+04,8.150811E+03,5.242998E-01,7.131603E-01,2.373576E+04,1.214973E+04,8.025126E-01,1.063047E+00,1.576065E+04,1.285617E+04,5.328691E-01,1.124835E+00 
19:10:00,1.297123E+04,5.859798E+04,4.386375E-01,5.126555E+00,1.222052E+04,7.099919E+04,4.132514E-01,6.211846E+00,1.365331E+05,7.240944E+05,4.617028E+00,6.335229E+01,5.678406E+04,8.038920E+04,1.920220E+00,7.033383E+00,1.601091E+04,1.078364E+04,5.413364E-01,9.435217E-01,1.065948E+04,7.261782E+03,3.603999E-01,6.353750E-01,1.577488E+04,1.061455E+04,5.333566E-01,9.287263E-01,1.064114E+04,1.038591E+04,3.597800E-01,9.087020E-01,1.800513E+05,1.120972E+05,6.087600E+00,9.808006E+00,1.181082E+05,7.478231E+04,3.993261E+00,6.543130E+00,1.787389E+05,1.102370E+05,6.043230E+00,9.645251E+00,1.199535E+05,1.167586E+05,4.055648E+00,1.021564E+01,2.387781E+04,1.214756E+04,8.073124E-01,1.062857E+00,1.553841E+04,8.079380E+03,5.253535E-01,7.069104E-01,2.378460E+04,1.198781E+04,8.041612E-01,1.048879E+00,1.579188E+04,1.226312E+04,5.339230E-01,1.072947E+00 
19:15:00,1.297116E+04,5.855114E+04,4.386353E-01,5.122457E+00,1.223238E+04,7.084646E+04,4.136526E-01,6.198482E+00,1.366548E+05,7.225800E+05,4.621144E+00,6.321979E+01,5.710638E+04,8.021858E+04,1.931120E+00,7.018455E+00,1.601312E+04,1.069038E+04,5.414090E-01,9.353616E-01,1.066090E+04,7.202028E+03,3.604464E-01,6.301470E-01,1.577709E+04,1.046542E+04,5.334290E-01,9.156781E-01,1.064256E+04,9.883702E+03,3.598266E-01,8.647616E-01,1.800736E+05,1.110627E+05,6.088332E+00,9.717500E+00,1.181226E+05,7.413287E+04,3.993731E+00,6.486308E+00,1.787611E+05,1.087014E+05,6.043957E+00,9.510882E+00,1.199678E+05,1.115338E+05,4.056116E+00,9.758515E+00,2.392218E+04,1.204009E+04,8.088104E-01,1.053454E+00,1.556704E+04,8.011996E+03,5.263200E-01,7.010147E-01,2.382939E+04,1.182897E+04,8.056730E-01,1.034981E+00,1.582051E+04,1.173888E+04,5.348897E-01,1.027079E+00 
19:20:00,1.297112E+04,5.850403E+04,4.386339E-01,5.118336E+00,1.224252E+04,7.069250E+04,4.139954E-01,6.185012E+00,1.367594E+05,7.210522E+05,4.624680E+00,6.308611E+01,5.740536E+04,8.004196E+04,1.941230E+00,7.003001E+00,1.601502E+04,1.060579E+04,5.414717E-01,9.279613E-01,1.066212E+04,7.147371E+03,3.604866E-01,6.253649E-01,1.577899E+04,1.032786E+04,5.334915E-01,9.036416E-01,1.064379E+04,9.466954E+03,3.598668E-01,8.282995E-01,1.800929E+05,1.101142E+05,6.088966E+00,9.634507E+00,1.181350E+05,7.353352E+04,3.994139E+00,6.433869E+00,1.787803E+05,1.072791E+05,6.044587E+00,9.386436E+00,1.199802E+05,1.071287E+05,4.056523E+00,9.373098E+00,2.396329E+04,1.194072E+04,8.101987E-01,1.044760E+00,1.559358E+04,7.949305E+03,5.272159E-01,6.955296E-01,2.387088E+04,1.168126E+04,8.070741E-01,1.022057E+00,1.584705E+04,1.129547E+04,5.357857E-01,9.882844E-01 
19:25:00,1.297110E+04,5.845664E+04,4.386333E-01,5.114190E+00,1.225133E+04,7.054177E+04,4.142933E-01,6.171824E+00,1.368508E+05,7.195551E+05,4.627773E+00,6.295513E+01,5.768437E+04,7.986388E+04,1.950665E+00,6.987420E+00,1.601669E+04,1.053015E+04,5.415264E-01,9.213430E-01,1.066319E+04,7.097998E+03,3.605217E-01,6.210452E-01,1.578065E+04,1.020788E+04,5.335462E-01,8.931439E-01,1.064485E+04,9.137683E+03,3.599019E-01,7.994915E-01,1.801098E+05,1.092542E+05,6.089523E+00,9.559266E+00,1.181459E+05,7.298624E+04,3.994497E+00,6.385986E+00,1.787971E+05,1.060264E+05,6.045140E+00,9.276836E+00,1.199910E+05,1.035662E+05,4.056880E+00,9.061416E+00,2.400161E+04,1.184974E+04,8.114931E-01,1.036800E+00,1.561831E+04,7.891516E+03,5.280514E-01,6.904736E-01,2.390955E+04,1.155035E+04,8.083802E-01,1.010603E+00,1.587179E+04,1.093544E+04,5.366213E-01,9.567853E-01 
19:30:00,1.297111E+04,5.840898E+04,4.386334E-01,5.110020E+00,1.225910E+04,7.039828E+04,4.145562E-01,6.159269E+00,1.369321E+05,7.181285E+05,4.630523E+00,6.283031E+01,5.794585E+04,7.968847E+04,1.959508E+00,6.972073E+00,1.601815E+04,1.046295E+04,5.415748E-01,9.154637E-01,1.066413E+04,7.053626E+03,3.605528E-01,6.171630E-01,1.578211E+04,1.010818E+04,5.335945E-01,8.844208E-01,1.064580E+04,8.885020E+03,3.599330E-01,7.773866E-01,1.801248E+05,1.084783E+05,6.090019E+00,9.491381E+00,1.181555E+05,7.248843E+04,3.994816E+00,6.342433E+00,1.788120E+05,1.049698E+05,6.045633E+00,9.184386E+00,1.200006E+05,1.007490E+05,4.057198E+00,8.814941E+00,2.403749E+04,1.176672E+04,8.127050E-01,1.029536E+00,1.564147E+04,7.838379E+03,5.288339E-01,6.858246E-01,2.394574E+04,1.143889E+04,8.096030E-01,1.000851E+00,1.589495E+04,1.064939E+04,5.374037E-01,9.317594E-01 
19:35:00,1.297113E+04,5.836107E+04,4.386342E-01,5.105829E+00,1.226607E+04,7.026497E+04,4.147917E-01,6.147606E+00,1.370056E+05,7.168015E+05,4.633007E+00,6.271421E+01,5.819187E+04,7.951883E+04,1.967827E+00,6.957230E+00,1.601946E+04,1.040199E+04,5.416181E-01,9.101305E-01,1.066497E+04,7.012847E+03,3.605805E-01,6.135954E-01,1.578342E+04,1.002546E+04,5.336377E-01,8.771836E-01,1.064664E+04,8.688004E+03,3.599607E-01,7.601508E-01,1.801383E+05,1.077646E+05,6.090465E+00,9.428939E+00,1.181642E+05,7.202614E+04,3.995103E+00,6.301987E+00,1.788254E+05,1.040764E+05,6.046076E+00,9.106223E+00,1.200093E+05,9.847617E+04,4.057484E+00,8.616104E+00,2.407119E+04,1.168945E+04,8.138437E-01,1.022776E+00,1.566324E+04,7.788491E+03,5.295693E-01,6.814599E-01,2.397975E+04,1.134352E+04,8.107519E-01,9.925069E-01,1.591672E+04,1.041754E+04,5.381392E-01,9.114759E-01 
19:40:00,1.297118E+04,5.831296E+04,4.386357E-01,5.101619E+00,1.227239E+04,7.014312E+04,4.150055E-01,6.136945E+00,1.370728E+05,7.155866E+05,4.635281E+00,6.260791E+01,5.842407E+04,7.935639E+04,1.975679E+00,6.943018E+00,1.602064E+04,1.034561E+04,5.416571E-01,9.051984E-01,1.066572E+04,6.974628E+03,3.606055E-01,6.102516E-01,1.578460E+04,9.954003E+03,5.336767E-01,8.709323E-01,1.064739E+04,8.525679E+03,3.599858E-01,7.459502E-01,1.801505E+05,1.070967E+05,6.090870E+00,9.370506E+00,1.181721E+05,7.158916E+04,3.995364E+00,6.263756E+00,1.788375E+05,1.032901E+05,6.046478E+00,9.037432E+00,1.200171E+05,9.654369E+04,4.057744E+00,8.447042E+00,2.410295E+04,1.161630E+04,8.149170E-01,1.016376E+00,1.568376E+04,7.740827E+03,5.302627E-01,6.772897E-01,2.401179E+04,1.125853E+04,8.118346E-01,9.850712E-01,1.593723E+04,1.021971E+04,5.388326E-01,8.941689E-01 
19:45:00,1.297124E+04,5.826467E+04,4.386378E-01,5.097395E+00,1.227820E+04,7.003246E+04,4.152018E-01,6.127264E+00,1.371351E+05,7.144810E+05,4.637386E+00,6.251118E+01,5.864384E+04,7.920099E+04,1.983111E+00,6.929423E+00,1.602171E+04,1.029281E+04,5.416927E-01,9.005784E-01,1.066641E+04,6.938376E+03,3.606283E-01,6.070799E-01,1.578567E+04,9.889940E+03,5.337122E-01,8.653278E-01,1.064808E+04,8.386643E+03,3.600086E-01,7.337870E-01,1.801617E+05,1.064647E+05,6.091242E+00,9.315214E+00,1.181793E+05,7.117175E+04,3.995604E+00,6.227237E+00,1.788486E+05,1.025732E+05,6.046848E+00,8.974712E+00,1.200243E+05,9.484142E+04,4.057983E+00,8.298118E+00,2.413296E+04,1.154627E+04,8.159311E-01,1.010249E+00,1.570315E+04,7.694811E+03,5.309180E-01,6.732637E-01,2.404205E+04,1.118008E+04,8.128576E-01,9.782081E-01,1.595662E+04,1.004465E+04,5.394879E-01,8.788535E-01 
19:50:00,1.297131E+04,5.821623E+04,4.386404E-01,5.093157E+00,1.228358E+04,6.993168E+04,4.153838E-01,6.118447E+00,1.371933E+05,7.134715E+05,4.639355E+00,6.242286E+01,5.885230E+04,7.905119E+04,1.990160E+00,6.916316E+00,1.602270E+04,1.024292E+04,5.417253E-01,8.962134E-01,1.066704E+04,6.903732E+03,3.606493E-01,6.040489E-01,1.578665E+04,9.831395E+03,5.337448E-01,8.602059E-01,1.064871E+04,8.265303E+03,3.600295E-01,7.231718E-01,1.801721E+05,1.058623E+05,6.091587E+00,9.262506E+00,1.181860E+05,7.077046E+04,3.995826E+00,6.192127E+00,1.788589E+05,1.019079E+05,6.047190E+00,8.916508E+00,1.200310E+05,9.331425E+04,4.058204E+00,8.164512E+00,2.416137E+04,1.147870E+04,8.168913E-01,1.004338E+00,1.572152E+04,7.650088E+03,5.315388E-01,6.693508E-01,2.407071E+04,1.110635E+04,8.138261E-01,9.717575E-01,1.597499E+04,9.886922E+03,5.401085E-01,8.650543E-01 
19:55:00,1.297141E+04,5.816770E+04,4.386435E-01,5.088912E+00,1.228861E+04,6.983950E+04,4.155541E-01,6.110382E+00,1.372483E+05,7.125454E+05,4.641213E+00,6.234184E+01,5.905046E+04,7.890585E+04,1.996861E+00,6.903600E+00,1.602360E+04,1.019550E+04,5.417555E-01,8.920650E-01,1.066762E+04,6.870469E+03,3.606686E-01,6.011387E-01,1.578756E+04,9.777343E+03,5.337750E-01,8.554772E-01,1.064929E+04,8.158314E+03,3.600489E-01,7.138121E-01,1.801817E+05,1.052852E+05,6.091908E+00,9.212021E+00,1.181922E+05,7.038319E+04,3.996034E+00,6.158245E+00,1.788685E+05,1.012849E+05,6.047509E+00,8.862008E+00,1.200372E+05,9.193025E+04,4.058411E+00,8.043431E+00,2.418832E+04,1.141321E+04,8.178024E-01,9.986074E-01,1.573894E+04,7.606457E+03,5.321279E-01,6.655335E-01,2.409789E+04,1.103641E+04,8.147450E-01,9.656383E-01,1.599241E+04,9.743303E+03,5.406976E-01,8.524894E-01 
20:00:00,1.297151E+04,5.811914E+04,4.386470E-01,5.084663E+00,1.229336E+04,6.975468E+04,4.157145E-01,6.102961E+00,1.373004E+05,7.116906E+05,4.642977E+00,6.226706E+01,5.923917E+04,7.876388E+04,2.003243E+00,6.891180E+00,1.602445E+04,1.015018E+04,5.417836E-01,8.881004E-01,1.066816E+04,6.838390E+03,3.606867E-01,5.983322E-01,1.578840E+04,9.727005E+03,5.338031E-01,8.510733E-01,1.064983E+04,8.063069E+03,3.600669E-01,7.054796E-01,1.801907E+05,1.047301E+05,6.092209E+00,9.163450E+00,1.181980E+05,7.000813E+04,3.996228E+00,6.125430E+00,1.788774E+05,1.006974E+05,6.047809E+00,8.810603E+00,1.200430E+05,9.066492E+04,4.058605E+00,7.932730E+00,2.421394E+04,1.134944E+04,8.186683E-01,9.930286E-01,1.575551E+04,7.563748E+03,5.326879E-01,6.617968E-01,2.412373E+04,1.096956E+04,8.156183E-01,9.597900E-01,1.600898E+04,9.611318E+03,5.412575E-01,8.409423E-01 
20:05:00,1.297163E+04,5.807057E+04,4.386510E-01,5.080414E+00,1.229786E+04,6.967612E+04,4.158667E-01,6.096089E+00,1.373503E+05,7.108962E+05,4.644662E+00,6.219756E+01,5.941918E+04,7.862429E+04,2.009330E+00,6.878967E+00,1.602523E+04,1.010706E+04,5.418099E-01,8.843277E-01,1.066867E+04,6.807605E+03,3.607035E-01,5.956387E-01,1.578919E+04,9.680183E+03,5.338294E-01,8.469770E-01,1.065034E+04,7.977855E+03,3.600838E-01,6.980247E-01,1.801992E+05,1.041981E+05,6.092494E+00,9.116910E+00,1.182035E+05,6.964659E+04,3.996412E+00,6.093799E+00,1.788859E+05,1.001440E+05,6.048091E+00,8.762193E+00,1.200484E+05,8.950267E+04,4.058788E+00,7.831047E+00,2.423832E+04,1.128756E+04,8.194926E-01,9.876145E-01,1.577129E+04,7.522103E+03,5.332212E-01,6.581532E-01,2.414832E+04,1.090571E+04,8.164495E-01,9.542039E-01,1.602475E+04,9.489395E+03,5.417907E-01,8.302755E-01 
20:10:00,1.297176E+04,5.802205E+04,4.386554E-01,5.076169E+00,1.230213E+04,6.960289E+04,4.160111E-01,6.089682E+00,1.373979E+05,7.101532E+05,4.646274E+00,6.213256E+01,5.959034E+04,7.848625E+04,2.015118E+00,6.866890E+00,1.602597E+04,1.006590E+04,5.418346E-01,8.807261E-01,1.066914E+04,6.777990E+03,3.607194E-01,5.930478E-01,1.578993E+04,9.636408E+03,5.338540E-01,8.431472E-01,1.065081E+04,7.901038E+03,3.600997E-01,6.913044E-01,1.802072E+05,1.036873E+05,6.092763E+00,9.072221E+00,1.182087E+05,6.929754E+04,3.996586E+00,6.063259E+00,1.788939E+05,9.962091E+04,6.048359E+00,8.716425E+00,1.200536E+05,8.842839E+04,4.058962E+00,7.737060E+00,2.426147E+04,1.122738E+04,8.202753E-01,9.823490E-01,1.578627E+04,7.481431E+03,5.337277E-01,6.545947E-01,2.417166E+04,1.084447E+04,8.172387E-01,9.488457E-01,1.603973E+04,9.376018E+03,5.422971E-01,8.203562E-01 
